country,Code,date,tests,cases
Togo,TGO,8-Apr-20,,65
Togo,TGO,9-Apr-20,,70
Togo,TGO,10-Apr-20,,73
Togo,TGO,11-Apr-20,,76
Togo,TGO,12-Apr-20,,76
Togo,TGO,13-Apr-20,,76
Togo,TGO,14-Apr-20,,77
Togo,TGO,15-Apr-20,,77
Togo,TGO,16-Apr-20,,81
Togo,TGO,17-Apr-20,,81
Togo,TGO,18-Apr-20,,83
Togo,TGO,19-Apr-20,,84
Togo,TGO,20-Apr-20,,84
Togo,TGO,21-Apr-20,,84
Togo,TGO,22-Apr-20,,86
Togo,TGO,23-Apr-20,,88
Togo,TGO,24-Apr-20,,88
Togo,TGO,25-Apr-20,,90
Togo,TGO,26-Apr-20,,96
Togo,TGO,27-Apr-20,,98
Togo,TGO,28-Apr-20,,99
Togo,TGO,29-Apr-20,,99
Togo,TGO,30-Apr-20,,109
Togo,TGO,1-May-20,,116
Togo,TGO,2-May-20,,123
Togo,TGO,3-May-20,,123
Togo,TGO,4-May-20,,124
Togo,TGO,5-May-20,,126
Togo,TGO,6-May-20,,128
Togo,TGO,7-May-20,,128
Trinidad and Tobago,TTO,13-Mar-20,,1
Trinidad and Tobago,TTO,14-Mar-20,,2
Trinidad and Tobago,TTO,15-Mar-20,,2
Trinidad and Tobago,TTO,16-Mar-20,,4
Trinidad and Tobago,TTO,17-Mar-20,,5
Trinidad and Tobago,TTO,18-Mar-20,,7
Trinidad and Tobago,TTO,19-Mar-20,,9
Trinidad and Tobago,TTO,20-Mar-20,,9
Trinidad and Tobago,TTO,21-Mar-20,,9
Trinidad and Tobago,TTO,22-Mar-20,,49
Trinidad and Tobago,TTO,23-Mar-20,,50
Trinidad and Tobago,TTO,24-Mar-20,,51
Trinidad and Tobago,TTO,25-Mar-20,,57
Trinidad and Tobago,TTO,26-Mar-20,,60
Trinidad and Tobago,TTO,27-Mar-20,,65
Trinidad and Tobago,TTO,28-Mar-20,,66
Trinidad and Tobago,TTO,29-Mar-20,,74
Trinidad and Tobago,TTO,30-Mar-20,,78
Trinidad and Tobago,TTO,31-Mar-20,,85
Trinidad and Tobago,TTO,1-Apr-20,,87
Trinidad and Tobago,TTO,2-Apr-20,,89
Trinidad and Tobago,TTO,3-Apr-20,,97
Trinidad and Tobago,TTO,4-Apr-20,,100
Trinidad and Tobago,TTO,5-Apr-20,,103
Trinidad and Tobago,TTO,6-Apr-20,,104
Trinidad and Tobago,TTO,7-Apr-20,,105
Trinidad and Tobago,TTO,8-Apr-20,,107
Trinidad and Tobago,TTO,9-Apr-20,,107
Trinidad and Tobago,TTO,10-Apr-20,,109
Trinidad and Tobago,TTO,11-Apr-20,,109
Trinidad and Tobago,TTO,12-Apr-20,,112
Trinidad and Tobago,TTO,13-Apr-20,,113
Trinidad and Tobago,TTO,14-Apr-20,,113
Trinidad and Tobago,TTO,15-Apr-20,,113
Trinidad and Tobago,TTO,16-Apr-20,,114
Trinidad and Tobago,TTO,17-Apr-20,,114
Trinidad and Tobago,TTO,18-Apr-20,,114
Trinidad and Tobago,TTO,19-Apr-20,,114
Trinidad and Tobago,TTO,20-Apr-20,,114
Trinidad and Tobago,TTO,21-Apr-20,,114
Trinidad and Tobago,TTO,22-Apr-20,,115
Trinidad and Tobago,TTO,23-Apr-20,,115
Trinidad and Tobago,TTO,24-Apr-20,,115
Trinidad and Tobago,TTO,25-Apr-20,,115
Trinidad and Tobago,TTO,26-Apr-20,,115
Trinidad and Tobago,TTO,27-Apr-20,,116
Trinidad and Tobago,TTO,28-Apr-20,,116
Trinidad and Tobago,TTO,29-Apr-20,,116
Trinidad and Tobago,TTO,30-Apr-20,,116
Trinidad and Tobago,TTO,1-May-20,,116
Trinidad and Tobago,TTO,2-May-20,,116
Trinidad and Tobago,TTO,3-May-20,,116
Trinidad and Tobago,TTO,4-May-20,,116
Trinidad and Tobago,TTO,5-May-20,,116
Trinidad and Tobago,TTO,6-May-20,,116
Trinidad and Tobago,TTO,7-May-20,,116
Tunisia,TUN,3-Mar-20,,1
Tunisia,TUN,10-Mar-20,28,2
Tunisia,TUN,11-Mar-20,99,5
Tunisia,TUN,12-Mar-20,141,7
Tunisia,TUN,13-Mar-20,211,13
Tunisia,TUN,14-Mar-20,242,16
Tunisia,TUN,15-Mar-20,312,16
Tunisia,TUN,16-Mar-20,379,18
Tunisia,TUN,17-Mar-20,449,20
Tunisia,TUN,18-Mar-20,535,24
Tunisia,TUN,19-Mar-20,614,29
Tunisia,TUN,20-Mar-20,740,39
Tunisia,TUN,21-Mar-20,875,54
Tunisia,TUN,22-Mar-20,1007,60
Tunisia,TUN,23-Mar-20,1145,75
Tunisia,TUN,24-Mar-20,1374,89
Tunisia,TUN,25-Mar-20,1683,114
Tunisia,TUN,26-Mar-20,1965,173
Tunisia,TUN,27-Mar-20,2689,173
Tunisia,TUN,28-Mar-20,3225,227
Tunisia,TUN,29-Mar-20,3672,227
Tunisia,TUN,30-Mar-20,4114,278
Tunisia,TUN,31-Mar-20,4664,312
Tunisia,TUN,1-Apr-20,5338,362
Tunisia,TUN,2-Apr-20,5944,394
Tunisia,TUN,3-Apr-20,6693,455
Tunisia,TUN,4-Apr-20,7351,455
Tunisia,TUN,5-Apr-20,7931,495
Tunisia,TUN,6-Apr-20,8480,553
Tunisia,TUN,7-Apr-20,9084,574
Tunisia,TUN,8-Apr-20,9776,596
Tunisia,TUN,9-Apr-20,10347,623
Tunisia,TUN,10-Apr-20,10936,643
Tunisia,TUN,11-Apr-20,11498,671
Tunisia,TUN,12-Apr-20,12085,685
Tunisia,TUN,13-Apr-20,12675,707
Tunisia,TUN,14-Apr-20,13397,726
Tunisia,TUN,15-Apr-20,14190,747
Tunisia,TUN,16-Apr-20,14900,780
Tunisia,TUN,17-Apr-20,15592,822
Tunisia,TUN,18-Apr-20,16358,864
Tunisia,TUN,19-Apr-20,17558,866
Tunisia,TUN,20-Apr-20,18436,879
Tunisia,TUN,21-Apr-20,18861,884
Tunisia,TUN,22-Apr-20,19411,901
Tunisia,TUN,23-Apr-20,19849,901
Tunisia,TUN,24-Apr-20,20408,918
Tunisia,TUN,25-Apr-20,20818,922
Tunisia,TUN,26-Apr-20,21081,939
Tunisia,TUN,27-Apr-20,21477,949
Tunisia,TUN,28-Apr-20,22062,967
Tunisia,TUN,29-Apr-20,22957,975
Tunisia,TUN,30-Apr-20,23526,980
Tunisia,TUN,1-May-20,24055,994
Tunisia,TUN,2-May-20,24406,998
Tunisia,TUN,3-May-20,24853,1009
Tunisia,TUN,4-May-20,25165,1013
Tunisia,TUN,5-May-20,,1018
Tunisia,TUN,6-May-20,,1022
Tunisia,TUN,7-May-20,,1025
Turkey,TUR,12-Mar-20,,1
Turkey,TUR,13-Mar-20,,2
Turkey,TUR,16-Mar-20,,18
Turkey,TUR,17-Mar-20,,47
Turkey,TUR,18-Mar-20,10018,98
Turkey,TUR,19-Mar-20,11999,191
Turkey,TUR,20-Mar-20,15655,359
Turkey,TUR,21-Mar-20,18607,670
Turkey,TUR,22-Mar-20,20345,947
Turkey,TUR,23-Mar-20,24017,1236
Turkey,TUR,24-Mar-20,27969,1529
Turkey,TUR,25-Mar-20,33004,1872
Turkey,TUR,26-Mar-20,40290,2433
Turkey,TUR,27-Mar-20,47823,3629
Turkey,TUR,28-Mar-20,55464,5698
Turkey,TUR,29-Mar-20,65446,7402
Turkey,TUR,30-Mar-20,76981,9217
Turkey,TUR,31-Mar-20,92403,10827
Turkey,TUR,1-Apr-20,106799,13531
Turkey,TUR,2-Apr-20,125556,15679
Turkey,TUR,3-Apr-20,141716,18135
Turkey,TUR,4-Apr-20,161380,20921
Turkey,TUR,5-Apr-20,181445,23934
Turkey,TUR,6-Apr-20,202845,27069
Turkey,TUR,7-Apr-20,228868,30217
Turkey,TUR,8-Apr-20,247768,34109
Turkey,TUR,9-Apr-20,276338,38226
Turkey,TUR,10-Apr-20,307210,42282
Turkey,TUR,11-Apr-20,340380,47029
Turkey,TUR,12-Apr-20,376100,52167
Turkey,TUR,13-Apr-20,410556,56956
Turkey,TUR,14-Apr-20,443626,61049
Turkey,TUR,15-Apr-20,477716,65111
Turkey,TUR,16-Apr-20,518143,69392
Turkey,TUR,17-Apr-20,558413,74193
Turkey,TUR,18-Apr-20,598933,78546
Turkey,TUR,19-Apr-20,634277,82329
Turkey,TUR,20-Apr-20,673980,86306
Turkey,TUR,21-Apr-20,713409,90980
Turkey,TUR,22-Apr-20,750944,95591
Turkey,TUR,23-Apr-20,791906,98674
Turkey,TUR,24-Apr-20,830257,101790
Turkey,TUR,25-Apr-20,868565,104912
Turkey,TUR,26-Apr-20,898742,107773
Turkey,TUR,27-Apr-20,918885,110130
Turkey,TUR,28-Apr-20,948115,112261
Turkey,TUR,29-Apr-20,991613,114653
Turkey,TUR,30-Apr-20,1033617,117589
Turkey,TUR,1-May-20,1075048,120204
Turkey,TUR,2-May-20,,122392
Turkey,TUR,3-May-20,1135367,124375
Turkey,TUR,4-May-20,1171138,126045
Turkey,TUR,5-May-20,1204421,127659
Turkey,TUR,6-May-20,1234724,129491
Turkey,TUR,7-May-20,,131744
Turks and Caicos Islands,TCA,25-Mar-20,,1
Turks and Caicos Islands,TCA,26-Mar-20,,1
Turks and Caicos Islands,TCA,27-Mar-20,,2
Turks and Caicos Islands,TCA,28-Mar-20,,2
Turks and Caicos Islands,TCA,29-Mar-20,,5
Turks and Caicos Islands,TCA,30-Mar-20,,5
Turks and Caicos Islands,TCA,31-Mar-20,,5
Turks and Caicos Islands,TCA,1-Apr-20,,5
Turks and Caicos Islands,TCA,2-Apr-20,,5
Turks and Caicos Islands,TCA,3-Apr-20,,5
Turks and Caicos Islands,TCA,4-Apr-20,,5
Turks and Caicos Islands,TCA,5-Apr-20,,5
Turks and Caicos Islands,TCA,6-Apr-20,,5
Turks and Caicos Islands,TCA,7-Apr-20,,8
Turks and Caicos Islands,TCA,8-Apr-20,,8
Turks and Caicos Islands,TCA,9-Apr-20,,8
Turks and Caicos Islands,TCA,10-Apr-20,,8
Turks and Caicos Islands,TCA,11-Apr-20,,9
Turks and Caicos Islands,TCA,12-Apr-20,,9
Turks and Caicos Islands,TCA,13-Apr-20,,9
Turks and Caicos Islands,TCA,14-Apr-20,,10
Turks and Caicos Islands,TCA,15-Apr-20,,10
Turks and Caicos Islands,TCA,16-Apr-20,,11
Turks and Caicos Islands,TCA,17-Apr-20,,11
Turks and Caicos Islands,TCA,18-Apr-20,,11
Turks and Caicos Islands,TCA,19-Apr-20,,11
Turks and Caicos Islands,TCA,20-Apr-20,,11
Turks and Caicos Islands,TCA,21-Apr-20,,11
Turks and Caicos Islands,TCA,22-Apr-20,,11
Turks and Caicos Islands,TCA,23-Apr-20,,11
Turks and Caicos Islands,TCA,24-Apr-20,,11
Turks and Caicos Islands,TCA,25-Apr-20,,11
Turks and Caicos Islands,TCA,26-Apr-20,,11
Turks and Caicos Islands,TCA,27-Apr-20,,11
Turks and Caicos Islands,TCA,28-Apr-20,,12
Turks and Caicos Islands,TCA,29-Apr-20,,12
Turks and Caicos Islands,TCA,30-Apr-20,,12
Turks and Caicos Islands,TCA,1-May-20,,12
Turks and Caicos Islands,TCA,2-May-20,,12
Turks and Caicos Islands,TCA,3-May-20,,12
Turks and Caicos Islands,TCA,4-May-20,,12
Turks and Caicos Islands,TCA,5-May-20,,12
Turks and Caicos Islands,TCA,6-May-20,,12
Turks and Caicos Islands,TCA,7-May-20,,12
Uganda,UGA,22-Mar-20,,1
Uganda,UGA,23-Mar-20,,1
Uganda,UGA,24-Mar-20,,9
Uganda,UGA,25-Mar-20,,9
Uganda,UGA,26-Mar-20,,14
Uganda,UGA,27-Mar-20,,14
Uganda,UGA,28-Mar-20,,14
Uganda,UGA,29-Mar-20,,30
Uganda,UGA,30-Mar-20,,33
Uganda,UGA,31-Mar-20,,33
Uganda,UGA,1-Apr-20,,44
Uganda,UGA,2-Apr-20,,44
Uganda,UGA,3-Apr-20,,45
Uganda,UGA,4-Apr-20,,48
Uganda,UGA,5-Apr-20,,48
Uganda,UGA,6-Apr-20,3160,52
Uganda,UGA,7-Apr-20,3310,52
Uganda,UGA,8-Apr-20,3524,52
Uganda,UGA,9-Apr-20,3862,53
Uganda,UGA,10-Apr-20,4301,53
Uganda,UGA,11-Apr-20,,53
Uganda,UGA,12-Apr-20,5025,53
Uganda,UGA,13-Apr-20,5664,54
Uganda,UGA,14-Apr-20,6661,54
Uganda,UGA,15-Apr-20,7693,55
Uganda,UGA,16-Apr-20,8855,55
Uganda,UGA,17-Apr-20,9975,55
Uganda,UGA,18-Apr-20,11101,55
Uganda,UGA,19-Apr-20,12565,55
Uganda,UGA,20-Apr-20,13742,55
Uganda,UGA,21-Apr-20,14761,56
Uganda,UGA,22-Apr-20,16057,58
Uganda,UGA,23-Apr-20,17388,61
Uganda,UGA,24-Apr-20,18921,74
Uganda,UGA,25-Apr-20,20329,75
Uganda,UGA,26-Apr-20,22318,75
Uganda,UGA,27-Apr-20,24875,79
Uganda,UGA,28-Apr-20,27275,79
Uganda,UGA,29-Apr-20,29277,79
Uganda,UGA,30-Apr-20,31348,81
Uganda,UGA,1-May-20,33802,83
Uganda,UGA,2-May-20,36286,85
Uganda,UGA,3-May-20,39216,88
Uganda,UGA,4-May-20,41462,89
Uganda,UGA,5-May-20,44094,97
Uganda,UGA,6-May-20,,98
Uganda,UGA,7-May-20,,98
Ukraine,UKR,4-Mar-20,,1
Ukraine,UKR,13-Mar-20,,3
Ukraine,UKR,16-Mar-20,,3
Ukraine,UKR,17-Mar-20,,5
Ukraine,UKR,18-Mar-20,,14
Ukraine,UKR,19-Mar-20,,19
Ukraine,UKR,20-Mar-20,,26
Ukraine,UKR,21-Mar-20,,26
Ukraine,UKR,22-Mar-20,,41
Ukraine,UKR,23-Mar-20,,47
Ukraine,UKR,24-Mar-20,,73
Ukraine,UKR,25-Mar-20,,84
Ukraine,UKR,26-Mar-20,,113
Ukraine,UKR,27-Mar-20,,156
Ukraine,UKR,28-Mar-20,,218
Ukraine,UKR,29-Mar-20,,311
Ukraine,UKR,30-Mar-20,,418
Ukraine,UKR,31-Mar-20,,480
Ukraine,UKR,1-Apr-20,,549
Ukraine,UKR,2-Apr-20,,794
Ukraine,UKR,3-Apr-20,,804
Ukraine,UKR,4-Apr-20,,987
Ukraine,UKR,5-Apr-20,,1096
Ukraine,UKR,6-Apr-20,,1251
Ukraine,UKR,7-Apr-20,,1319
Ukraine,UKR,8-Apr-20,,1462
Ukraine,UKR,9-Apr-20,20608,1668
Ukraine,UKR,10-Apr-20,23522,1892
Ukraine,UKR,11-Apr-20,,2203
Ukraine,UKR,12-Apr-20,,2511
Ukraine,UKR,13-Apr-20,35153,2777
Ukraine,UKR,14-Apr-20,,3102
Ukraine,UKR,15-Apr-20,,3372
Ukraine,UKR,16-Apr-20,42823,4161
Ukraine,UKR,17-Apr-20,47096,4462
Ukraine,UKR,18-Apr-20,,5106
Ukraine,UKR,19-Apr-20,57111,5449
Ukraine,UKR,20-Apr-20,,5710
Ukraine,UKR,21-Apr-20,,6125
Ukraine,UKR,22-Apr-20,,6592
Ukraine,UKR,23-Apr-20,72296,7170
Ukraine,UKR,24-Apr-20,,7647
Ukraine,UKR,25-Apr-20,,8125
Ukraine,UKR,26-Apr-20,89373,8617
Ukraine,UKR,27-Apr-20,93519,9009
Ukraine,UKR,28-Apr-20,98719,9009
Ukraine,UKR,29-Apr-20,104544,9410
Ukraine,UKR,30-Apr-20,111859,9866
Ukraine,UKR,1-May-20,118545,9866
Ukraine,UKR,2-May-20,122752,11411
Ukraine,UKR,3-May-20,129723,11411
Ukraine,UKR,4-May-20,134592,11913
Ukraine,UKR,5-May-20,139759,12331
Ukraine,UKR,6-May-20,144283,12697
Ukraine,UKR,7-May-20,,13184
United Arab Emirates,ARE,27-Jan-20,,1
United Arab Emirates,ARE,28-Jan-20,,1
United Arab Emirates,ARE,29-Jan-20,,1
United Arab Emirates,ARE,30-Jan-20,,4
United Arab Emirates,ARE,31-Jan-20,,4
United Arab Emirates,ARE,1-Feb-20,,4
United Arab Emirates,ARE,2-Feb-20,,5
United Arab Emirates,ARE,3-Feb-20,,5
United Arab Emirates,ARE,4-Feb-20,,5
United Arab Emirates,ARE,5-Feb-20,,5
United Arab Emirates,ARE,6-Feb-20,,5
United Arab Emirates,ARE,7-Feb-20,,5
United Arab Emirates,ARE,8-Feb-20,,7
United Arab Emirates,ARE,9-Feb-20,,7
United Arab Emirates,ARE,10-Feb-20,,7
United Arab Emirates,ARE,11-Feb-20,,8
United Arab Emirates,ARE,12-Feb-20,,8
United Arab Emirates,ARE,13-Feb-20,,8
United Arab Emirates,ARE,14-Feb-20,,8
United Arab Emirates,ARE,15-Feb-20,,8
United Arab Emirates,ARE,16-Feb-20,,8
United Arab Emirates,ARE,17-Feb-20,,9
United Arab Emirates,ARE,18-Feb-20,,9
United Arab Emirates,ARE,19-Feb-20,,9
United Arab Emirates,ARE,20-Feb-20,,9
United Arab Emirates,ARE,21-Feb-20,,9
United Arab Emirates,ARE,22-Feb-20,,11
United Arab Emirates,ARE,23-Feb-20,,13
United Arab Emirates,ARE,24-Feb-20,,13
United Arab Emirates,ARE,25-Feb-20,,13
United Arab Emirates,ARE,26-Feb-20,,13
United Arab Emirates,ARE,27-Feb-20,,13
United Arab Emirates,ARE,28-Feb-20,,19
United Arab Emirates,ARE,29-Feb-20,,19
United Arab Emirates,ARE,1-Mar-20,,21
United Arab Emirates,ARE,2-Mar-20,,21
United Arab Emirates,ARE,4-Mar-20,,27
United Arab Emirates,ARE,6-Mar-20,,29
United Arab Emirates,ARE,8-Mar-20,,45
United Arab Emirates,ARE,10-Mar-20,,59
United Arab Emirates,ARE,11-Mar-20,,74
United Arab Emirates,ARE,13-Mar-20,,85
United Arab Emirates,ARE,15-Mar-20,,85
United Arab Emirates,ARE,16-Mar-20,,86
United Arab Emirates,ARE,17-Mar-20,,98
United Arab Emirates,ARE,18-Mar-20,,113
United Arab Emirates,ARE,19-Mar-20,,113
United Arab Emirates,ARE,20-Mar-20,,140
United Arab Emirates,ARE,21-Mar-20,,140
United Arab Emirates,ARE,22-Mar-20,,153
United Arab Emirates,ARE,23-Mar-20,,153
United Arab Emirates,ARE,24-Mar-20,,198
United Arab Emirates,ARE,25-Mar-20,,248
United Arab Emirates,ARE,26-Mar-20,,333
United Arab Emirates,ARE,27-Mar-20,,333
United Arab Emirates,ARE,28-Mar-20,,405
United Arab Emirates,ARE,29-Mar-20,,468
United Arab Emirates,ARE,30-Mar-20,,468
United Arab Emirates,ARE,31-Mar-20,,611
United Arab Emirates,ARE,1-Apr-20,,664
United Arab Emirates,ARE,2-Apr-20,,664
United Arab Emirates,ARE,3-Apr-20,,1024
United Arab Emirates,ARE,4-Apr-20,,1024
United Arab Emirates,ARE,5-Apr-20,,1505
United Arab Emirates,ARE,6-Apr-20,,1799
United Arab Emirates,ARE,7-Apr-20,,2076
United Arab Emirates,ARE,8-Apr-20,,2359
United Arab Emirates,ARE,9-Apr-20,,2659
United Arab Emirates,ARE,10-Apr-20,,2990
United Arab Emirates,ARE,11-Apr-20,,3360
United Arab Emirates,ARE,12-Apr-20,,3736
United Arab Emirates,ARE,13-Apr-20,,4123
United Arab Emirates,ARE,14-Apr-20,,4521
United Arab Emirates,ARE,15-Apr-20,,4933
United Arab Emirates,ARE,16-Apr-20,,5365
United Arab Emirates,ARE,17-Apr-20,,5825
United Arab Emirates,ARE,18-Apr-20,,5825
United Arab Emirates,ARE,19-Apr-20,,6302
United Arab Emirates,ARE,20-Apr-20,,6781
United Arab Emirates,ARE,21-Apr-20,,7265
United Arab Emirates,ARE,22-Apr-20,,7755
United Arab Emirates,ARE,23-Apr-20,,8238
United Arab Emirates,ARE,24-Apr-20,,8756
United Arab Emirates,ARE,25-Apr-20,,9281
United Arab Emirates,ARE,26-Apr-20,,9813
United Arab Emirates,ARE,27-Apr-20,,10349
United Arab Emirates,ARE,28-Apr-20,,10839
United Arab Emirates,ARE,29-Apr-20,,11380
United Arab Emirates,ARE,30-Apr-20,,11929
United Arab Emirates,ARE,1-May-20,,12481
United Arab Emirates,ARE,2-May-20,,13038
United Arab Emirates,ARE,3-May-20,,13599
United Arab Emirates,ARE,4-May-20,,14163
United Arab Emirates,ARE,5-May-20,,14730
United Arab Emirates,ARE,6-May-20,,15192
United Arab Emirates,ARE,7-May-20,,15738
United Kingdom,GBR,25-Jan-20,31,
United Kingdom,GBR,26-Jan-20,52,
United Kingdom,GBR,27-Jan-20,73,
United Kingdom,GBR,28-Jan-20,97,
United Kingdom,GBR,29-Jan-20,130,
United Kingdom,GBR,30-Jan-20,161,
United Kingdom,GBR,31-Jan-20,177,2
United Kingdom,GBR,1-Feb-20,203,2
United Kingdom,GBR,2-Feb-20,266,2
United Kingdom,GBR,3-Feb-20,326,2
United Kingdom,GBR,4-Feb-20,416,2
United Kingdom,GBR,5-Feb-20,468,2
United Kingdom,GBR,6-Feb-20,566,2
United Kingdom,GBR,7-Feb-20,620,3
United Kingdom,GBR,8-Feb-20,686,3
United Kingdom,GBR,9-Feb-20,795,4
United Kingdom,GBR,10-Feb-20,1114,4
United Kingdom,GBR,11-Feb-20,1358,8
United Kingdom,GBR,12-Feb-20,1758,8
United Kingdom,GBR,13-Feb-20,2521,9
United Kingdom,GBR,14-Feb-20,2964,9
United Kingdom,GBR,15-Feb-20,2992,9
United Kingdom,GBR,16-Feb-20,3109,9
United Kingdom,GBR,17-Feb-20,4501,9
United Kingdom,GBR,18-Feb-20,4916,9
United Kingdom,GBR,19-Feb-20,5207,9
United Kingdom,GBR,20-Feb-20,5549,9
United Kingdom,GBR,21-Feb-20,5885,9
United Kingdom,GBR,22-Feb-20,6152,9
United Kingdom,GBR,23-Feb-20,6324,9
United Kingdom,GBR,24-Feb-20,6536,13
United Kingdom,GBR,25-Feb-20,6795,13
United Kingdom,GBR,26-Feb-20,7132,13
United Kingdom,GBR,27-Feb-20,7690,13
United Kingdom,GBR,28-Feb-20,8986,16
United Kingdom,GBR,29-Feb-20,10483,18
United Kingdom,GBR,1-Mar-20,11750,23
United Kingdom,GBR,2-Mar-20,13525,36
United Kingdom,GBR,3-Mar-20,13911,40
United Kingdom,GBR,4-Mar-20,16659,51
United Kingdom,GBR,5-Mar-20,18083,85
United Kingdom,GBR,6-Mar-20,20338,115
United Kingdom,GBR,7-Mar-20,21460,163
United Kingdom,GBR,8-Mar-20,23513,206
United Kingdom,GBR,9-Mar-20,24960,273
United Kingdom,GBR,10-Mar-20,26261,321
United Kingdom,GBR,11-Mar-20,27476,373
United Kingdom,GBR,12-Mar-20,29764,456
United Kingdom,GBR,13-Mar-20,32771,590
United Kingdom,GBR,14-Mar-20,37746,707
United Kingdom,GBR,15-Mar-20,40279,1140
United Kingdom,GBR,16-Mar-20,44105,1391
United Kingdom,GBR,17-Mar-20,50442,1543
United Kingdom,GBR,18-Mar-20,56221,1950
United Kingdom,GBR,19-Mar-20,64621,2630
United Kingdom,GBR,20-Mar-20,66976,3277
United Kingdom,GBR,21-Mar-20,72818,3983
United Kingdom,GBR,22-Mar-20,78340,5018
United Kingdom,GBR,23-Mar-20,83945,5683
United Kingdom,GBR,24-Mar-20,90436,6650
United Kingdom,GBR,25-Mar-20,97019,8077
United Kingdom,GBR,26-Mar-20,104866,9529
United Kingdom,GBR,27-Mar-20,113777,11658
United Kingdom,GBR,28-Mar-20,120776,14543
United Kingdom,GBR,29-Mar-20,127737,17089
United Kingdom,GBR,30-Mar-20,134946,19522
United Kingdom,GBR,31-Mar-20,143186,22141
United Kingdom,GBR,1-Apr-20,152979,25150
United Kingdom,GBR,2-Apr-20,163194,29474
United Kingdom,GBR,3-Apr-20,173784,33718
United Kingdom,GBR,4-Apr-20,183190,38168
United Kingdom,GBR,5-Apr-20,195524,41903
United Kingdom,GBR,6-Apr-20,208837,47806
United Kingdom,GBR,7-Apr-20,213181,51608
United Kingdom,GBR,8-Apr-20,232708,55242
United Kingdom,GBR,9-Apr-20,243421,60733
United Kingdom,GBR,10-Apr-20,256605,65077
United Kingdom,GBR,11-Apr-20,269598,70272
United Kingdom,GBR,12-Apr-20,282374,78991
United Kingdom,GBR,13-Apr-20,290720,84279
United Kingdom,GBR,14-Apr-20,302599,88621
United Kingdom,GBR,15-Apr-20,313769,93873
United Kingdom,GBR,16-Apr-20,327608,98476
United Kingdom,GBR,17-Apr-20,341551,103093
United Kingdom,GBR,18-Apr-20,357023,108692
United Kingdom,GBR,19-Apr-20,372967,114217
United Kingdom,GBR,20-Apr-20,386044,120067
United Kingdom,GBR,21-Apr-20,397670,124743
United Kingdom,GBR,22-Apr-20,411192,129044
United Kingdom,GBR,23-Apr-20,425821,133495
United Kingdom,GBR,24-Apr-20,444222,138078
United Kingdom,GBR,25-Apr-20,517836,143464
United Kingdom,GBR,26-Apr-20,543413,148377
United Kingdom,GBR,27-Apr-20,569768,152840
United Kingdom,GBR,28-Apr-20,599339,157149
United Kingdom,GBR,29-Apr-20,632794,161145
United Kingdom,GBR,30-Apr-20,687369,165221
United Kingdom,GBR,1-May-20,762279,171253
United Kingdom,GBR,2-May-20,825946,177454
United Kingdom,GBR,3-May-20,882343,182260
United Kingdom,GBR,4-May-20,945299,186599
United Kingdom,GBR,5-May-20,1015138,190584
United Kingdom,GBR,6-May-20,1072144,194990
United Kingdom,GBR,7-May-20,,201201
"United Kingdom, tests performed",,6-Apr-20,252958,
"United Kingdom, tests performed",,7-Apr-20,266694,
"United Kingdom, tests performed",,8-Apr-20,282074,
"United Kingdom, tests performed",,9-Apr-20,298169,
"United Kingdom, tests performed",,10-Apr-20,316836,
"United Kingdom, tests performed",,11-Apr-20,334974,
"United Kingdom, tests performed",,12-Apr-20,352974,
"United Kingdom, tests performed",,13-Apr-20,367667,
"United Kingdom, tests performed",,14-Apr-20,382650,
"United Kingdom, tests performed",,15-Apr-20,398916,
"United Kingdom, tests performed",,16-Apr-20,417649,
"United Kingdom, tests performed",,17-Apr-20,438991,
"United Kingdom, tests performed",,18-Apr-20,460437,
"United Kingdom, tests performed",,19-Apr-20,482063,
"United Kingdom, tests performed",,20-Apr-20,501379,
"United Kingdom, tests performed",,21-Apr-20,535342,
"United Kingdom, tests performed",,22-Apr-20,559935,
"United Kingdom, tests performed",,23-Apr-20,583496,
"United Kingdom, tests performed",,24-Apr-20,612031,
"United Kingdom, tests performed",,25-Apr-20,640792,
"United Kingdom, tests performed",,26-Apr-20,669850,
"United Kingdom, tests performed",,27-Apr-20,719910,
"United Kingdom, tests performed",,28-Apr-20,763387,
"United Kingdom, tests performed",,29-Apr-20,818539,
"United Kingdom, tests performed",,30-Apr-20,901905,
"United Kingdom, tests performed",,1-May-20,1023824,
"United Kingdom, tests performed",,2-May-20,1129907,
"United Kingdom, tests performed",,3-May-20,1206405,
"United Kingdom, tests performed",,4-May-20,1291591,
"United Kingdom, tests performed",,5-May-20,1383842,
"United Kingdom, tests performed",,6-May-20,1448010,
United States,USA,21-Jan-20,,1
United States,USA,22-Jan-20,,1
United States,USA,23-Jan-20,,1
United States,USA,24-Jan-20,,1
United States,USA,25-Jan-20,,2
United States,USA,26-Jan-20,,2
United States,USA,27-Jan-20,,5
United States,USA,28-Jan-20,,5
United States,USA,29-Jan-20,,5
United States,USA,30-Jan-20,,5
United States,USA,31-Jan-20,,6
United States,USA,1-Feb-20,,7
United States,USA,2-Feb-20,,8
United States,USA,3-Feb-20,,11
United States,USA,4-Feb-20,,11
United States,USA,5-Feb-20,,11
United States,USA,6-Feb-20,,12
United States,USA,7-Feb-20,,12
United States,USA,8-Feb-20,,12
United States,USA,9-Feb-20,,12
United States,USA,10-Feb-20,,12
United States,USA,11-Feb-20,,13
United States,USA,12-Feb-20,,13
